"","Country","Year","Gdp","Gdp_units","Population","Population_units","Total_investment","
                                            Total_invest_units","Gdp_per_cap","Groups","Average_temp","Average_temp_unct","Cereal_yield","CO2_emissions","climate_zone","economic_status","development_status","co2_category","population_category"
"2172","Niger",1998,2.639,"U.S. dollars  (Billions)",10546,"Persons  (Millions)","14.671","Percent of GDP",0.250237056703964,17377,28.601,0.486833333333333,389.1,0.11,"Tropical","Low-income","Developing","Low emissions","Large population"
"2173","Niger",1999,2.532,"U.S. dollars  (Billions)",1093,"Persons  (Millions)","11.236","Percent of GDP",2.31655992680695,17378,27.8661666666667,0.626583333333333,381.4,0.1,"Tropical","Low-income","Developing","Low emissions","Large population"
"2174","Niger",2000,2.235,"U.S. dollars  (Billions)",11332,"Persons  (Millions)","13.185","Percent of GDP",0.197229085774797,17379,28.0925833333333,0.454333333333333,289.6,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"2175","Niger",2001,2.442,"U.S. dollars  (Billions)",11751,"Persons  (Millions)","13.833","Percent of GDP",0.207812101097779,17380,28.11725,0.764416666666667,401,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"2176","Niger",2002,2.772,"U.S. dollars  (Billions)",1219,"Persons  (Millions)","14.668","Percent of GDP",2.27399507793273,17381,28.4350833333333,0.505333333333333,411.3,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"2177","Niger",2003,3.382,"U.S. dollars  (Billions)",12648,"Persons  (Millions)","13.976","Percent of GDP",0.267394054395952,17382,28.1444166666667,0.497416666666667,441.9,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"2178","Niger",2004,3.746,"U.S. dollars  (Billions)",13126,"Persons  (Millions)","12.54","Percent of GDP",0.285387779978668,17383,28.75875,0.549,347.2,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"2179","Niger",2005,4.372,"U.S. dollars  (Billions)",13624,"Persons  (Millions)","19.394","Percent of GDP",0.320904286553142,17384,28.7086666666667,0.631416666666667,436.8,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"2180","Niger",2006,4.743,"U.S. dollars  (Billions)",14144,"Persons  (Millions)","19.865","Percent of GDP",0.335336538461538,17385,27.8858333333333,0.502083333333333,450.3,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"2181","Niger",2007,5.716,"U.S. dollars  (Billions)",14685,"Persons  (Millions)","18.966","Percent of GDP",0.389240721824991,17386,28.0701666666667,0.552583333333333,436.9,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"2182","Niger",2008,7.279,"U.S. dollars  (Billions)",15251,"Persons  (Millions)","26.509","Percent of GDP",0.477280178348961,17387,28.5908333333333,0.418916666666667,488.9,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"2183","Niger",2009,7.324,"U.S. dollars  (Billions)",15843,"Persons  (Millions)","28.551","Percent of GDP",0.462286183172379,17388,29.0741666666667,0.4885,379.8,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"2184","Niger",2010,7.838,"U.S. dollars  (Billions)",16464,"Persons  (Millions)","32.722","Percent of GDP",0.476068999028183,17389,29.6009166666667,0.6245,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"2185","Nigeria",1990,62.165,"U.S. dollars  (Billions)",95212,"Persons  (Millions)","12.192","Percent of GDP",0.652911397722976,17480,27.6514166666667,0.317083333333333,1147.9,0.47,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2186","Nigeria",1991,60.131,"U.S. dollars  (Billions)",97668,"Persons  (Millions)","12.234","Percent of GDP",0.615667362902895,17481,26.74925,0.341666666666667,1094,0.45,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2187","Nigeria",1992,52.275,"U.S. dollars  (Billions)",100162,"Persons  (Millions)","13.36","Percent of GDP",0.521904514686208,17482,26.6531666666667,0.29075,1163.9,0.63,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2188","Nigeria",1993,56.807,"U.S. dollars  (Billions)",102701,"Persons  (Millions)","13.153","Percent of GDP",0.553129959786175,17483,27.2735833333333,0.278333333333333,1153,0.57,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2189","Nigeria",1994,80.128,"U.S. dollars  (Billions)",105294,"Persons  (Millions)","10.654","Percent of GDP",0.76099302904249,17484,26.6705833333333,0.324666666666667,1132.2,0.43,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2190","Nigeria",1995,132.23,"U.S. dollars  (Billions)",107948,"Persons  (Millions)","11.601","Percent of GDP",1.22494163856672,17485,27.5075,0.310416666666667,1210.4,0.32,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2191","Nigeria",1996,172.686,"U.S. dollars  (Billions)",110669,"Persons  (Millions)","11.878","Percent of GDP",1.56038276301403,17486,26.8750833333333,0.27425,1220.3,0.36,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2192","Nigeria",1997,187.866,"U.S. dollars  (Billions)",113458,"Persons  (Millions)","13.25","Percent of GDP",1.6558197747184,17487,27.3325833333333,0.374083333333333,1182.7,0.35,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2193","Nigeria",1998,209.677,"U.S. dollars  (Billions)",11632,"Persons  (Millions)","16.042","Percent of GDP",18.0258768913342,17488,27.7258333333333,0.297833333333333,1201.8,0.34,"Tropical","High-income","Developing","Low emissions","Large population"
"2194","Nigeria",1999,57.477,"U.S. dollars  (Billions)",11926,"Persons  (Millions)","17.915","Percent of GDP",4.81947006540332,17489,27.0625833333333,0.4025,1239.2,0.37,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2195","Nigeria",2000,67.824,"U.S. dollars  (Billions)",122284,"Persons  (Millions)","14.361","Percent of GDP",0.554643289391907,17490,26.9699166666667,0.308083333333333,1171.4,0.64,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2196","Nigeria",2001,73.128,"U.S. dollars  (Billions)",125394,"Persons  (Millions)","15.14","Percent of GDP",0.583185798363558,17491,27.17425,0.407,1233.5,0.66,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2197","Nigeria",2002,93.983,"U.S. dollars  (Billions)",128596,"Persons  (Millions)","20.072","Percent of GDP",0.730839217394009,17492,27.6510833333333,0.481166666666667,1255.2,0.76,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2198","Nigeria",2003,102.935,"U.S. dollars  (Billions)",131901,"Persons  (Millions)","17.546","Percent of GDP",0.780395902987847,17493,27.3628333333333,0.368916666666667,1308.8,0.7,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2199","Nigeria",2004,130.345,"U.S. dollars  (Billions)",13532,"Persons  (Millions)","16.553","Percent of GDP",9.63235294117647,17494,27.851,0.359166666666667,1372.8,0.71,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2200","Nigeria",2005,169.645,"U.S. dollars  (Billions)",138865,"Persons  (Millions)","15.576","Percent of GDP",1.22165412450942,17495,27.8484166666667,0.429583333333333,1421.6,0.74,"Tropical","Upper-middle-income","Developing","Low emissions","Large population"
"2201","Nigeria",2006,222.791,"U.S. dollars  (Billions)",142538,"Persons  (Millions)","16.268","Percent of GDP",1.56302880635339,17496,27.4538333333333,0.358916666666667,1507.4,0.64,"Tropical","High-income","Developing","Low emissions","Large population"
"2202","Nigeria",2007,262.215,"U.S. dollars  (Billions)",14634,"Persons  (Millions)","18.654","Percent of GDP",17.9182041820418,17497,27.5045833333333,0.628083333333333,1399.8,0.6,"Tropical","High-income","Developing","Low emissions","Large population"
"2203","Nigeria",2008,330.26,"U.S. dollars  (Billions)",15027,"Persons  (Millions)","15.611","Percent of GDP",21.977773341319,17498,27.76275,0.36525,1598.4,0.64,"Tropical","High-income","Developing","Low emissions","Large population"
"2204","Nigeria",2009,297.458,"U.S. dollars  (Billions)",154325,"Persons  (Millions)","19.418","Percent of GDP",1.92747772557913,17499,27.9680833333333,0.39125,1528,NA,"Tropical","High-income","Developing","Low emissions","Large population"
"2205","Nigeria",2010,369.062,"U.S. dollars  (Billions)",158503,"Persons  (Millions)","17.291","Percent of GDP",2.32842280587749,17500,27.3855,0.481,NA,NA,"Tropical","High-income","Developing","Low emissions","Large population"
"2206","Norway",1990,119.791,"U.S. dollars  (Billions)",425,"Persons  (Millions)","24.758","Percent of GDP",281.861176470588,18032,1.493,0.285166666666667,4399.2,7.39,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2207","Norway",1991,121.872,"U.S. dollars  (Billions)",4274,"Persons  (Millions)","22.306","Percent of GDP",28.5147402901263,18033,1.54166666666667,0.2865,4021.2,7.51,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2208","Norway",1992,130.838,"U.S. dollars  (Billions)",4299,"Persons  (Millions)","21.628","Percent of GDP",30.4345196557339,18034,0.92325,0.313083333333333,2812.2,6.92,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2209","Norway",1993,120.579,"U.S. dollars  (Billions)",4325,"Persons  (Millions)","22.148","Percent of GDP",27.8795375722543,18035,-0.252416666666666,0.29225,4003.2,7.26,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2210","Norway",1994,127.132,"U.S. dollars  (Billions)",4348,"Persons  (Millions)","23.011","Percent of GDP",29.2391904323827,18036,1.0985,0.278166666666667,3671.6,6.74,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2211","Norway",1995,152.031,"U.S. dollars  (Billions)",437,"Persons  (Millions)","24.198","Percent of GDP",347.897025171625,18037,0.184583333333334,0.291166666666667,3628.9,7.57,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2212","Norway",1996,163.52,"U.S. dollars  (Billions)",4393,"Persons  (Millions)","22.893","Percent of GDP",37.2228545413157,18038,0.484416666666667,0.249416666666667,4025.7,7.57,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2213","Norway",1997,161.357,"U.S. dollars  (Billions)",4413,"Persons  (Millions)","25.191","Percent of GDP",36.5640154090188,18039,0.91825,0.2925,3879.4,7.75,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2214","Norway",1998,154.23,"U.S. dollars  (Billions)",4441,"Persons  (Millions)","28.244","Percent of GDP",34.7286647151542,18040,0.535333333333333,0.266416666666667,4047.5,7.81,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2215","Norway",1999,162.384,"U.S. dollars  (Billions)",4473,"Persons  (Millions)","24.571","Percent of GDP",36.3031522468142,18041,1.58691666666667,0.280833333333333,3711.5,9.2,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2216","Norway",2000,171.456,"U.S. dollars  (Billions)",4501,"Persons  (Millions)","21.811","Percent of GDP",38.0928682514997,18042,1.2055,0.301333333333333,3931.7,8.64,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2217","Norway",2001,174.24,"U.S. dollars  (Billions)",4519,"Persons  (Millions)","20.543","Percent of GDP",38.5572029210002,18043,1.10983333333333,0.3035,3718.2,9.11,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2218","Norway",2002,195.915,"U.S. dollars  (Billions)",4547,"Persons  (Millions)","20.322","Percent of GDP",43.0866505388168,18044,1.2035,0.296416666666667,3495.2,8.25,"Cold","Upper-middle-income","Developed","Medium emissions","Large population"
"2219","Norway",2003,229.385,"U.S. dollars  (Billions)",4573,"Persons  (Millions)","19.42","Percent of GDP",50.1607260004374,18045,1.3075,0.340583333333333,3940.6,9.34,"Cold","High-income","Developing","Medium emissions","Large population"
"2220","Norway",2004,265.267,"U.S. dollars  (Billions)",4599,"Persons  (Millions)","21.502","Percent of GDP",57.6792781039356,18046,1.84116666666667,0.303,4401.4,9.29,"Cold","High-income","Developed","Medium emissions","Large population"
"2221","Norway",2005,309.979,"U.S. dollars  (Billions)",4632,"Persons  (Millions)","22.415","Percent of GDP",66.9212003454231,18047,1.49291666666667,0.287333333333333,3992.6,9.16,"Cold","High-income","Developed","Medium emissions","Large population"
"2222","Norway",2006,346.914,"U.S. dollars  (Billions)",4672,"Persons  (Millions)","23.923","Percent of GDP",74.253852739726,18048,2.54908333333333,0.301666666666667,3674.4,9.5,"Cold","High-income","Developed","Medium emissions","Large population"
"2223","Norway",2007,402.646,"U.S. dollars  (Billions)",4722,"Persons  (Millions)","27.063","Percent of GDP",85.270224481152,18049,1.90175,0.321833333333333,3855,9.54,"Cold","High-income","Developed","Medium emissions","Large population"
"2224","Norway",2008,464.915,"U.S. dollars  (Billions)",4787,"Persons  (Millions)","25.77","Percent of GDP",97.1203258825987,18050,1.23491666666667,0.2825,4488,10.48,"Cold","High-income","Developed","High emissions","Large population"
"2225","Norway",2009,387.974,"U.S. dollars  (Billions)",4843,"Persons  (Millions)","24.281","Percent of GDP",80.1102622341524,18051,0.778416666666667,0.339166666666667,3105.2,NA,"Cold","High-income","Developed","Low emissions","Large population"
"2226","Norway",2010,431.052,"U.S. dollars  (Billions)",4908,"Persons  (Millions)","24.974","Percent of GDP",87.8264058679707,18052,8.67733333333333,0.333583333333333,NA,NA,"Cold","High-income","Developed","Low emissions","Large population"
"2227","Oman",1990,13.395,"U.S. dollars  (Billions)",1843,"Persons  (Millions)","14.909","Percent of GDP",7.2680412371134,18254,27.4971666666667,0.486333333333333,2159.6,5.54,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2228","Oman",1991,13,"U.S. dollars  (Billions)",191,"Persons  (Millions)","16.126","Percent of GDP",68.0628272251309,18255,26.5900833333333,0.43925,1931,5.62,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2229","Oman",1992,14.274,"U.S. dollars  (Billions)",1979,"Persons  (Millions)","17.606","Percent of GDP",7.21273370389085,18256,27.0393333333333,0.511833333333333,2019.5,5.96,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2230","Oman",1993,14.321,"U.S. dollars  (Billions)",2047,"Persons  (Millions)","19.527","Percent of GDP",6.99609184171959,18257,27.48875,0.4325,1940.8,6.37,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2231","Oman",1994,14.808,"U.S. dollars  (Billions)",2112,"Persons  (Millions)","16.816","Percent of GDP",7.01136363636364,18258,27.6380833333333,0.462,1965.6,7,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2232","Oman",1995,15.821,"U.S. dollars  (Billions)",2172,"Persons  (Millions)","16.103","Percent of GDP",7.28406998158379,18259,27.4744166666667,0.596916666666667,2675.5,7.14,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2233","Oman",1996,17.512,"U.S. dollars  (Billions)",2225,"Persons  (Millions)","15.567","Percent of GDP",7.87056179775281,18260,26.9716666666667,0.73475,2807.6,6.74,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2234","Oman",1997,18.154,"U.S. dollars  (Billions)",2274,"Persons  (Millions)","19.075","Percent of GDP",7.98328935795954,18261,27.5936666666667,0.479916666666667,2907.6,6.88,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"2235","Oman",1998,16.044,"U.S. dollars  (Billions)",2318,"Persons  (Millions)","37.947","Percent of GDP",6.92148403796376,18262,28.2189166666667,0.7295,3350.7,7.36,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
